-0.031500,1.000000,1.000000,-0.059480,-0.385821,0.920654,0.031500,1.000000,1.000000,0.199226,-0.310642,0.929414
-0.031500,1.000000,1.000000,-0.062867,-0.389628,0.918824,0.031500,1.000000,1.000000,0.194267,-0.314477,0.929174
-0.031500,1.000000,1.000000,-0.068101,-0.385807,0.920063,0.031500,1.000000,1.000000,0.194777,-0.304058,0.932529
-0.031500,1.000000,1.000000,-0.064320,-0.385813,0.920332,0.031500,1.000000,1.000000,0.190136,-0.301307,0.934378
-0.031500,1.000000,1.000000,-0.064320,-0.385813,0.920332,0.031500,1.000000,1.000000,0.190136,-0.301307,0.934378
-0.031500,1.000000,1.000000,-0.069154,-0.385805,0.919985,0.031500,1.000000,1.000000,0.190445,-0.294727,0.936412
-0.031500,1.000000,1.000000,-0.069154,-0.385805,0.919985,0.031500,1.000000,1.000000,0.181781,-0.298542,0.936925
-0.031500,1.000000,1.000000,-0.129373,-0.307412,0.942741,0.031500,1.000000,1.000000,-0.037823,-0.279406,0.959428
-0.031500,1.000000,1.000000,-0.129644,-0.303671,0.943915,0.031500,1.000000,1.000000,-0.056683,-0.275625,0.959593
-0.031500,1.000000,1.000000,-0.129373,-0.307412,0.942741,0.031500,1.000000,1.000000,-0.056760,-0.276624,0.959300
-0.031500,1.000000,1.000000,-0.129373,-0.307412,0.942741,0.031500,1.000000,1.000000,-0.056760,-0.276624,0.959300
-0.031500,1.000000,1.000000,-0.130994,-0.299925,0.944926,0.031500,1.000000,1.000000,-0.056760,-0.276624,0.959300
-0.031500,1.000000,1.000000,-0.134143,-0.307375,0.942086,0.031500,1.000000,1.000000,-0.057919,-0.276625,0.959231
-0.031500,1.000000,1.000000,-0.134143,-0.307375,0.942086,0.031500,1.000000,1.000000,-0.053793,-0.272841,0.960554
-0.031500,1.000000,1.000000,-0.130725,-0.303663,0.943769,0.031500,1.000000,1.000000,-0.053793,-0.272841,0.960554
-0.031500,1.000000,1.000000,0.131914,-0.277563,0.951608,0.031500,1.000000,1.000000,-0.053793,-0.272841,0.960554
-0.031500,1.000000,1.000000,0.135905,-0.277525,0.951057,0.031500,1.000000,1.000000,-0.053793,-0.272841,0.960554
-0.031500,1.000000,1.000000,0.131914,-0.277563,0.951608,0.031500,1.000000,1.000000,-0.049961,-0.272841,0.960761
-0.031500,1.000000,1.000000,0.135905,-0.277525,0.951057,0.031500,1.000000,1.000000,-0.053793,-0.272841,0.960554
-0.031500,1.000000,1.000000,0.131914,-0.277563,0.951608,0.031500,1.000000,1.000000,-0.053793,-0.272841,0.960554
-0.031500,1.000000,1.000000,0.126347,-0.273901,0.953423,0.031500,1.000000,1.000000,0.184370,-0.299630,0.936071
-0.031500,1.000000,1.000000,0.130729,-0.277575,0.951768,0.031500,1.000000,1.000000,0.184370,-0.299630,0.936071
-0.031500,1.000000,1.000000,0.126748,-0.277612,0.952295,0.031500,1.000000,1.000000,0.184370,-0.299630,0.936071
-0.031500,1.000000,1.000000,-0.131158,-0.326142,0.936178,0.031500,1.000000,1.000000,0.179588,-0.299618,0.937004
-0.031500,1.000000,1.000000,-0.131456,-0.322384,0.937437,0.031500,1.000000,1.000000,0.179588,-0.299618,0.937004
-0.031500,1.000000,1.000000,-0.131456,-0.322384,0.937437,0.031500,1.000000,1.000000,0.179588,-0.299618,0.937004
-0.031500,1.000000,1.000000,-0.132524,-0.322377,0.937289,0.031500,1.000000,1.000000,0.179277,-0.306209,0.934931
-0.031500,1.000000,1.000000,-0.143313,-0.326057,0.934424,0.031500,1.000000,1.000000,0.172032,-0.302354,0.937543
-0.031500,1.000000,1.000000,-0.151830,-0.310971,0.938213,0.031500,1.000000,1.000000,0.172032,-0.302354,0.937543
-0.031500,1.000000,1.000000,-0.158078,-0.325944,0.932079,0.031500,1.000000,1.000000,0.172032,-0.302354,0.937543
-0.031500,1.000000,1.000000,-0.148147,-0.311003,0.938791,0.031500,1.000000,1.000000,0.172032,-0.302354,0.937543
-0.031500,1.000000,1.000000,-0.144462,-0.311034,0.939355,0.031500,1.000000,1.000000,0.172032,-0.302354,0.937543
-0.031500,1.000000,1.000000,-0.144462,-0.311034,0.939355,0.031500,1.000000,1.000000,0.172032,-0.302354,0.937543
-0.031500,1.000000,1.000000,-0.149214,-0.310994,0.938626,0.031500,1.000000,1.000000,0.172032,-0.302354,0.937543
-0.031500,1.000000,1.000000,-0.149491,-0.307245,0.939815,0.031500,1.000000,1.000000,0.344867,-0.267857,0.899622
-0.031500,1.000000,1.000000,-0.152896,-0.310962,0.938043,0.031500,1.000000,1.000000,0.344867,-0.267857,0.899622
-0.031500,1.000000,1.000000,-0.152896,-0.310962,0.938043,0.031500,1.000000,1.000000,0.348563,-0.271737,0.897030
-0.031500,1.000000,1.000000,-0.152896,-0.310962,0.938043,0.031500,1.000000,1.000000,0.348645,-0.267852,0.898166
-0.031500,1.000000,1.000000,-0.156018,-0.318440,0.935016,0.031500,1.000000,1.000000,0.344867,-0.267857,0.899622
-0.031500,1.000000,1.000000,-0.336765,-0.308291,0.889689,0.031500,1.000000,1.000000,0.356054,-0.275625,0.892892
-0.031500,1.000000,1.000000,-0.337300,-0.296811,0.893382,0.031500,1.000000,1.000000,0.352427,-0.267847,0.896690
-0.031500,1.000000,1.000000,-0.340824,-0.300554,0.890790,0.031500,1.000000,1.000000,0.356213,-0.267842,0.895194
-0.031500,1.000000,1.000000,-0.341794,-0.300533,0.890425,0.031500,1.000000,1.000000,0.360003,-0.267837,0.893679
-0.031500,1.000000,1.000000,-0.345493,-0.300450,0.889024,0.031500,1.000000,1.000000,0.359926,-0.271729,0.892534
-0.031500,1.000000,1.000000,-0.341615,-0.304362,0.889192,0.031500,1.000000,1.000000,0.356159,-0.270509,0.894414
-0.031500,1.000000,1.000000,-0.341970,-0.296706,0.891640,0.031500,1.000000,1.000000,0.356080,-0.274398,0.893260
-0.031500,1.000000,1.000000,-0.341970,-0.296706,0.891640,0.031500,1.000000,1.000000,0.363669,-0.274387,0.890200
-0.031500,1.000000,1.000000,-0.345493,-0.300450,0.889024,0.031500,1.000000,1.000000,0.359872,-0.274392,0.891740
-0.031500,1.000000,1.000000,-0.158186,-0.303420,0.939635,0.031500,1.000000,1.000000,0.171520,-0.312781,0.934210
-0.031500,1.000000,1.000000,-0.161317,-0.310885,0.936657,0.031500,1.000000,1.000000,0.171520,-0.312781,0.934210
-0.031500,1.000000,1.000000,-0.161590,-0.307133,0.937847,0.031500,1.000000,1.000000,0.171520,-0.312781,0.934210
